File ID	File Name	Data Category	Data Type	Project ID	Case ID	Sample ID	Sample Type
74388890-3613-4b96-9277-bd9cffe5edb9	TCGA-DB-A75L-01A-01-TS1.4E3D9149-9A75-4628-B339-C5762A699A71.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DB-A75L	TCGA-DB-A75L-01A	Primary Tumor
6e5d087b-1f17-4c69-b5a5-27e2f095fcca	TCGA-DU-7012-01A-01-TS1.dcca435f-45c5-425e-9428-e65822b4a9da.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7012	TCGA-DU-7012-01A	Primary Tumor
2a60bf76-d2fb-42cc-bc01-7d409af4eb5c	TCGA-HT-7879-01A-01-TS1.0fdefd20-50b0-4dfd-a9d8-e9a720e0c8ec.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7879	TCGA-HT-7879-01A	Primary Tumor
5ee537ef-e4f5-46ed-89cd-45b9ef235b95	TCGA-HT-7879-01A-01-BS1.a4a89bcd-6b07-4564-a6a6-765ade1ca415.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7879	TCGA-HT-7879-01A	Primary Tumor
7e3ef021-fc16-4209-a57a-9b4a2a693c22	TCGA-DU-A6S2-01A-02-TSB.814912D7-A468-4F53-8C12-E40D6E5C50A0.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-A6S2	TCGA-DU-A6S2-01A	Primary Tumor
d1f3b14e-c208-4541-bc93-e60ea786dc3d	TCGA-DU-7309-01A-01-BS1.5ed84165-52b5-4fc4-8dd0-4b65fecbb1c0.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7309	TCGA-DU-7309-01A	Primary Tumor
3cd2e9b3-c97a-468a-9efe-b4a8dc4f7967	TCGA-DU-A76O-01A-01-TS1.F7381B32-D86E-499B-9D8E-6756377DE226.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-A76O	TCGA-DU-A76O-01A	Primary Tumor
87b72a0d-8e05-44fe-8bb9-ddec37ac9565	TCGA-S9-A7IQ-01A-02-TSB.FBE54F4A-1BD7-423C-B914-D4316BB3BB8C.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A7IQ	TCGA-S9-A7IQ-01A	Primary Tumor
eb53b4a9-62ec-41eb-a887-f8d643dcc1a5	TCGA-FG-A70Y-01A-01-TS1.00620C3D-01C2-4487-B556-44697751DCCE.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-A70Y	TCGA-FG-A70Y-01A	Primary Tumor
12a39acc-a711-41f0-a63f-f8f39c659f92	TCGA-CS-5390-01A-02-BS2.cab28756-a99c-4c07-ad65-513ebcf45843.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-5390	TCGA-CS-5390-01A	Primary Tumor
21cab0a2-0516-476c-8d47-a7037d1b3322	TCGA-FG-6688-01A-01-TS1.f757ea4a-f40c-4512-b04f-98713c87e63d.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-6688	TCGA-FG-6688-01A	Primary Tumor
145425a3-c3c5-4e96-a6a5-501fd7b57841	TCGA-DU-8163-01A-01-TS1.bbb2c705-0ba4-4d9f-9679-c04d9a60c5f1.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-8163	TCGA-DU-8163-01A	Primary Tumor
b4cdf119-6be3-4ff4-9b29-fdad43348edd	TCGA-HT-7473-01A-01-BS1.bb13472f-82bf-49de-9b27-54c2c49e1e2a.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7473	TCGA-HT-7473-01A	Primary Tumor
fc2ba041-dfff-47af-a2dd-d45c435039a2	TCGA-TQ-A7RJ-01A-01-TS1.F1D8F73B-CDA0-4110-8BAA-9EB886536A44.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-TQ-A7RJ	TCGA-TQ-A7RJ-01A	Primary Tumor
aa6307cc-0780-4c60-a2e9-f406270c7843	TCGA-FG-6691-01A-01-TS1.85d2911b-b9fd-4dda-aa04-1966a18c9cb3.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-6691	TCGA-FG-6691-01A	Primary Tumor
50c2aed7-3fca-46cb-805f-6877d94e5de5	TCGA-P5-A5EV-01A-01-TSA.E4C4C08C-A73A-4BE3-94A9-EB66ABC1A8AF.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-P5-A5EV	TCGA-P5-A5EV-01A	Primary Tumor
50e0479d-1191-4e4c-b8df-0a3f9c63886f	TCGA-DU-7290-01A-01-BS1.92faeb6c-cec6-4bd7-affb-54c66fc2b438.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7290	TCGA-DU-7290-01A	Primary Tumor
e411c18b-5945-4a14-ace7-7243bda526ce	TCGA-HT-8013-01A-01-BS1.1088d137-0d12-4ae5-a573-2bc0ea6b56db.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-8013	TCGA-HT-8013-01A	Primary Tumor
50727dd5-a6f7-40f0-b3ec-9e24bbb55b97	TCGA-DU-6397-01A-01-BS1.b2c99053-adf1-4387-af84-664ce62b4084.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-6397	TCGA-DU-6397-01A	Primary Tumor
0f2fdf07-66f5-4a4c-a2aa-a4e4ab070a97	TCGA-S9-A7IS-01A-01-TS1.E448FABF-DD88-44AA-9825-FC5B0122EC96.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A7IS	TCGA-S9-A7IS-01A	Primary Tumor
2464a071-0e2d-48d8-89ac-97599a96de5f	TCGA-HT-7690-01A-01-BS1.217338e1-32c2-4b36-beb0-842b362c84c3.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7690	TCGA-HT-7690-01A	Primary Tumor
716f4af1-e163-42f0-9b11-df5cd7bbf0ba	TCGA-DH-A66D-01A-01-TS1.EA7A39E2-E249-48C1-A7E3-0F006004E508.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DH-A66D	TCGA-DH-A66D-01A	Primary Tumor
38768b92-4a07-48e0-bb76-dc97973a9bde	TCGA-DU-5870-02A-01-TS1.3CD12C12-1D6E-4D5B-8A78-72E12109C637.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-5870	TCGA-DU-5870-02A	Recurrent Tumor
6d485563-5b39-4e8c-9f9f-429d5f69ff74	TCGA-DU-7018-01A-01-BS1.eb9c922a-7214-4bdf-ad63-fda825f37c1b.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7018	TCGA-DU-7018-01A	Primary Tumor
e7951dab-1b50-4345-a72e-5d1a23bf4a14	TCGA-DU-7015-01A-01-BS1.143220bc-60fc-427d-a4df-e1a947425ec8.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7015	TCGA-DU-7015-01A	Primary Tumor
059a7122-f18c-4061-b8ce-ac272a05b634	TCGA-TQ-A7RF-01A-01-TS1.84C3AC1B-A4B9-4BA5-B4D4-F5897ADC10F5.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-TQ-A7RF	TCGA-TQ-A7RF-01A	Primary Tumor
e53f9111-7488-419f-b427-699468b22a49	TCGA-HT-7860-01A-01-BS1.3bf343bf-8712-4359-b0de-674eb185e0ca.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7860	TCGA-HT-7860-01A	Primary Tumor
ce10ed2a-af83-40e7-a35e-28b8f26f73ee	TCGA-FG-8185-01A-01-TS1.b478b029-d731-407a-bd41-d6aca1e635f8.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-8185	TCGA-FG-8185-01A	Primary Tumor
3234d8ef-74a1-49eb-b0dd-0d012de1378a	TCGA-CS-4941-01A-01-TS1.703f6dbf-ab68-4e1c-9fd4-1162706bfec5.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-4941	TCGA-CS-4941-01A	Primary Tumor
586a6f93-2957-4c59-80b0-e1bec0049028	TCGA-CS-4941-01A-01-BS1.16b648a7-d48e-41fb-b716-3e78ccca1bc3.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-4941	TCGA-CS-4941-01A	Primary Tumor
9bd1d80e-97d3-480c-9079-9a09ab0c3390	TCGA-RY-A847-01A-01-TS1.0D4E8888-4D3A-402F-8DB8-495E9E366832.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-RY-A847	TCGA-RY-A847-01A	Primary Tumor
1c225206-f8ea-4729-a093-8658bf063081	TCGA-HT-7874-01A-01-TS1.508a93b1-b810-424d-b9ec-a67bd368ea50.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7874	TCGA-HT-7874-01A	Primary Tumor
26de9820-d068-4fde-82f3-fc68065edcf3	TCGA-HT-7874-01A-01-BS1.c58e14c9-3ec1-4f85-ab31-67d31c52c957.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7874	TCGA-HT-7874-01A	Primary Tumor
d4744e82-f09e-4161-92a0-fe0e6e5963c0	TCGA-TQ-A7RH-01A-01-TS1.A24B479C-85AE-4D7E-B284-78FA690AEB5B.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-TQ-A7RH	TCGA-TQ-A7RH-01A	Primary Tumor
2d2fbcc4-f449-4327-9a56-b7be341efc7e	TCGA-DH-A669-02A-01-TS1.3C25C44F-6815-41A3-8075-305964F6F728.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DH-A669	TCGA-DH-A669-02A	Recurrent Tumor
1e67b2c1-febc-403c-9c7d-d9d643df7f13	TCGA-DU-6407-02A-01-TS1.DDCA3FBE-94B2-4791-B4DB-144E172B45EF.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-6407	TCGA-DU-6407-02A	Recurrent Tumor
46e64a20-8dad-40c1-8e36-89eb3d7dc6f1	TCGA-HT-A61C-01A-01-TS1.69D1BEDC-584C-4284-B0E1-B3A0DB1B308F.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-A61C	TCGA-HT-A61C-01A	Primary Tumor
69fc8b38-0e9f-4847-8e83-faae719f9abc	TCGA-HT-7680-01A-01-TS1.befc3d06-e93f-494b-a6a3-7705decb5c18.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7680	TCGA-HT-7680-01A	Primary Tumor
63f9b566-0db1-42ec-9042-c29f7e78ee08	TCGA-RY-A83X-01A-01-TS1.670479F7-6107-44B3-9F86-18FE241E0BFB.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-RY-A83X	TCGA-RY-A83X-01A	Primary Tumor
6239e82a-b3b4-4feb-8783-2e0e6214c937	TCGA-E1-A7YQ-01A-01-TSA.559BD2A5-A0B7-42BD-9246-BC2331C0F7D5.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-E1-A7YQ	TCGA-E1-A7YQ-01A	Primary Tumor
b7520eb9-965d-4377-beb8-586f3caae6d8	TCGA-DU-A7TG-01A-02-TS2.E1DCF62B-3A08-4B9A-8EC7-670A8190A3B6.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-A7TG	TCGA-DU-A7TG-01A	Primary Tumor
5ed24526-768a-426e-9046-7bc1dd480e92	TCGA-HT-7688-01A-01-TS1.ad2bc944-46b6-4b9e-b3d3-305819ba2f83.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7688	TCGA-HT-7688-01A	Primary Tumor
8f161c51-907d-46a9-b870-ae090e799917	TCGA-DU-6395-01A-01-BS1.cf97afc8-aaa9-400e-bd05-60af3f80ecf2.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-6395	TCGA-DU-6395-01A	Primary Tumor
3918c5ad-abe2-485a-a49d-4bcb91fa66e1	TCGA-DU-6395-01A-01-TS1.a0ae13d6-9400-45a0-86d6-4087824a3868.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-6395	TCGA-DU-6395-01A	Primary Tumor
080fe9dd-7b7d-477d-88c1-847af234d98b	TCGA-FG-5964-01A-01-TS1.81f4088a-463f-4859-88b3-ce86b92f97f3.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-5964	TCGA-FG-5964-01A	Primary Tumor
224e1a41-cb81-44fa-89b2-52d07207ce8f	TCGA-HT-8108-01A-01-TS1.11a42049-5c81-43ce-bd17-c53a71c38e45.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-8108	TCGA-HT-8108-01A	Primary Tumor
ac016df0-c2b5-4e18-a46b-59bdf1eac359	TCGA-DU-7301-01A-01-TS1.2f9e2b72-6c72-4a2b-aa77-e05c3e8371a9.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7301	TCGA-DU-7301-01A	Primary Tumor
80293f3d-3d99-49f5-8f80-d8427d8c42d3	TCGA-HT-7485-01A-01-BS1.5583139b-6291-45f0-8ada-a2abae162f0f.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7485	TCGA-HT-7485-01A	Primary Tumor
2835e668-c6d1-46ac-98ca-74fb594d0b98	TCGA-S9-A6U6-01A-01-TS1.36E99A3A-7D2A-49D7-B72D-A99D31B26684.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A6U6	TCGA-S9-A6U6-01A	Primary Tumor
e3fb465e-a9f2-4385-8225-19b8b41bfd3a	TCGA-DU-5847-01A-01-BS1.4093008b-0aea-487c-b84a-c44fa2ebab1a.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-5847	TCGA-DU-5847-01A	Primary Tumor
76e1d5dc-bd3f-49a9-87d7-a29705b9cd4e	TCGA-TM-A84C-01A-01-TS1.B559B7A8-ACF8-4BD5-BD68-A25E74D106BE.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-TM-A84C	TCGA-TM-A84C-01A	Primary Tumor
7eefc135-bc13-45ec-93c8-5a9986904ef8	TCGA-S9-A7IY-01A-01-TS1.56C4E8D6-A3F9-4550-B0ED-705CFBF79309.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A7IY	TCGA-S9-A7IY-01A	Primary Tumor
ba34cbcc-86ed-425c-865b-dffb2d998ba6	TCGA-CS-4943-01A-01-BS1.d305d1bf-a05c-427a-8a95-515b8f910d80.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-4943	TCGA-CS-4943-01A	Primary Tumor
f69c7d2d-b9c7-4f98-9c5e-cf4401d56187	TCGA-HT-7676-01A-01-TS1.2ea45c26-2877-4983-9754-979c6438aea9.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7676	TCGA-HT-7676-01A	Primary Tumor
ac884ae4-0a0c-4197-968d-bddc2652c28d	TCGA-HT-8111-01A-01-TS1.9a338afe-4c39-4bbd-8286-70f58c5f5c6f.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-8111	TCGA-HT-8111-01A	Primary Tumor
df1fba14-742e-4b2a-a4b8-6bc1f245a8aa	TCGA-E1-5305-01A-01-BS1.7a192ba9-1908-4ba0-864f-c2f2f0cc2680.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-E1-5305	TCGA-E1-5305-01A	Primary Tumor
4e13a7d7-65a8-4241-bcbe-46f011e1db99	TCGA-S9-A7IX-01A-01-TS1.E419682B-2FF6-4053-AD2A-67C9E87EA653.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A7IX	TCGA-S9-A7IX-01A	Primary Tumor
9d88e5b2-343e-43f2-86bd-89f59b622674	TCGA-P5-A735-01A-01-TS1.8AF290F1-783D-4156-8E6C-97E52066490B.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-P5-A735	TCGA-P5-A735-01A	Primary Tumor
0dda6c6c-d840-4ac2-9f9f-182c5779bac7	TCGA-S9-A7R7-01A-01-TS1.AE99233E-BFA3-4E6A-AEB9-6A3F090DFC21.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A7R7	TCGA-S9-A7R7-01A	Primary Tumor
f4332d87-10e0-4c0b-9181-5d65591a101f	TCGA-E1-5307-01A-01-TS1.a1675840-2b1b-4396-9aa6-a887407c7129.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-E1-5307	TCGA-E1-5307-01A	Primary Tumor
174b0265-77b6-417b-81c1-48a0ba60f549	TCGA-DU-7014-01A-01-BS1.eecc55a9-5bec-4bd2-b02f-8bc06b8b58fb.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7014	TCGA-DU-7014-01A	Primary Tumor
786dab1f-e03d-491c-bdab-b1ba4dc6e423	TCGA-HT-7858-01A-01-BS1.60c3223b-28ba-43e9-9052-2fd33eaa6e82.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7858	TCGA-HT-7858-01A	Primary Tumor
e9f9779b-207c-40d2-96cc-5222613c9ac0	TCGA-CS-5396-01A-01-BS1.74c766e5-95b9-41d4-b01d-69b5b937f853.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-5396	TCGA-CS-5396-01A	Primary Tumor
9e111a13-f403-492b-bc00-4a53a80902d4	TCGA-DH-A7UT-01A-01-TS1.76EB3CB7-F582-4DFA-96F0-104284A1939D.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DH-A7UT	TCGA-DH-A7UT-01A	Primary Tumor
d4b59dbd-72d8-4a47-a29f-1deff05fb2f9	TCGA-DH-A7UR-01A-01-TS1.C9EB32A4-50A0-4764-9A72-F65240068FE4.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DH-A7UR	TCGA-DH-A7UR-01A	Primary Tumor
903c37b4-54b9-4e8b-b311-0a686d87cdf7	TCGA-CS-5397-01A-01-BS1.3cd2b684-6b4d-4560-b93f-11879fb76ac2.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-5397	TCGA-CS-5397-01A	Primary Tumor
810b42f5-42c9-4c6a-9726-8282db94bef4	TCGA-P5-A736-01A-01-TSA.224FECBF-047E-4A6B-82CE-78E4F5F3B46B.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-P5-A736	TCGA-P5-A736-01A	Primary Tumor
838208ad-f11c-4f19-8480-a083379494f3	TCGA-TQ-A7RN-01A-01-TS1.CB2FCB9A-6738-443B-813C-B137884699E5.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-TQ-A7RN	TCGA-TQ-A7RN-01A	Primary Tumor
6a988ca3-0c2a-4ccb-a99f-75aae3061e51	TCGA-DU-8161-01A-01-TS1.a3c38079-b34d-4c7d-9470-426cf315936f.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-8161	TCGA-DU-8161-01A	Primary Tumor
0b98ab73-5bcc-49e9-9013-a8b1b9c99143	TCGA-FG-A4MX-01A-01-TS1.403242FD-5E98-4775-AD6E-7490BB0CD344.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-A4MX	TCGA-FG-A4MX-01A	Primary Tumor
fcc4799f-5b64-4b96-bb54-4d310bf70142	TCGA-FG-7637-01A-01-BS1.6a609517-ae46-475f-8ca1-9746f1bafd88.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-7637	TCGA-FG-7637-01A	Primary Tumor
e5018d1e-3346-4537-8da7-9f00136501e1	TCGA-S9-A89V-01A-01-TS1.9DDADEDC-5B85-4C19-B961-14A8696972FD.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A89V	TCGA-S9-A89V-01A	Primary Tumor
32725425-b129-4b70-8184-0442d1057203	TCGA-P5-A5F2-01A-01-TSA.ACCCBD1A-B0D0-4B30-B349-A5449FB2AA65.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-P5-A5F2	TCGA-P5-A5F2-01A	Primary Tumor
859425c0-d2b7-44f2-afed-34086ef91a7a	TCGA-DB-5277-01A-01-TS1.492c321d-61ae-4dd9-b4c1-96281edc2df0.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DB-5277	TCGA-DB-5277-01A	Primary Tumor
9d8facc4-c09b-40e3-b64e-4399c14d4eda	TCGA-DB-5277-01A-01-BS1.7b102221-3c7c-48b7-af23-bc9dc00e3433.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DB-5277	TCGA-DB-5277-01A	Primary Tumor
83a8a0b3-812f-4750-b6bb-6699ac5277cc	TCGA-QH-A6CX-01A-01-TS1.A5FAD754-7542-4FDF-B9A0-4ECF05B7F49B.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-QH-A6CX	TCGA-QH-A6CX-01A	Primary Tumor
cad91339-ffd7-4e38-b222-7fecee649a63	TCGA-CS-5390-01A-01-BS1.a499ec69-8a94-444e-a9e2-6185ca5b7650.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-5390	TCGA-CS-5390-01A	Primary Tumor
bdf35195-1340-4b17-8185-f44aa9b5b94a	TCGA-QH-A6X8-01A-01-TS1.85385A92-E916-43B6-9313-3C93011C1871.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-QH-A6X8	TCGA-QH-A6X8-01A	Primary Tumor
f159f3bf-9331-48a1-8e7a-41ec4514146e	TCGA-FG-6688-01A-01-BS1.ff2eb34c-431a-4d0d-b7de-b09c280de461.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-6688	TCGA-FG-6688-01A	Primary Tumor
3ee7d774-c5a0-4498-a26c-bcbe89c38102	TCGA-DU-A7TB-01A-01-TSA.C4E88132-DCAB-417D-A434-5E851D5D85E0.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-A7TB	TCGA-DU-A7TB-01A	Primary Tumor
760fad1c-a459-4e52-8fb7-a82036f96e8f	TCGA-S9-A6UB-01A-02-TS2.96188F8C-C150-48F9-9CFA-EAD477A15FEB.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A6UB	TCGA-S9-A6UB-01A	Primary Tumor
ae26f788-bc66-4958-a462-fca5980589d5	TCGA-FG-A4MT-02A-01-TS1.20871686-4B1A-43C3-9DC0-3643DDFF83AA.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-A4MT	TCGA-FG-A4MT-02A	Recurrent Tumor
2f115a5c-afd0-4fc0-baa9-4c7d4e445d88	TCGA-HT-7473-01A-01-TS1.044a24cf-c213-4381-a4da-9b2519e0c923.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7473	TCGA-HT-7473-01A	Primary Tumor
dd3e262d-94fd-4cd7-88db-37a1d54b57f9	TCGA-FG-A4MT-01A-01-TS1.7B652176-1CD6-44B3-9E69-372B37A6CAE1.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-FG-A4MT	TCGA-FG-A4MT-01A	Primary Tumor
469dba4e-7e26-4c58-b98e-d5f7dfea7536	TCGA-QH-A6CY-01A-01-TS1.28AD8C43-0982-4A83-8E03-F45D45F6FEC6.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-QH-A6CY	TCGA-QH-A6CY-01A	Primary Tumor
a85f675c-f5da-43bc-9ce8-ca469bf92bc7	TCGA-S9-A6UA-01A-01-TS1.A699EE50-4776-4D15-9CE8-A2E49DF147BF.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-S9-A6UA	TCGA-S9-A6UA-01A	Primary Tumor
fe801b86-c068-446e-9f70-35480832e66e	TCGA-HT-7605-01A-01-BS1.3d95d130-b095-419c-b97c-10d7ddf28888.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7605	TCGA-HT-7605-01A	Primary Tumor
3ef65145-932b-4a44-a30f-be22fb3aea07	TCGA-HT-A615-01A-01-TS1.5EA26D6A-C341-4BAE-A813-3CB84AE0A5ED.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-A615	TCGA-HT-A615-01A	Primary Tumor
2dbb1978-6cd8-4b30-8f9a-f44784cf8c36	TCGA-HT-A61A-01A-01-TSA.07D06BDE-21EF-4EE8-86FF-1CAE6981B357.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-A61A	TCGA-HT-A61A-01A	Primary Tumor
2e0654a8-4551-4936-81f5-d1a7c9050737	TCGA-HT-7601-01A-01-BS1.b08537ca-d00f-4b73-bcdd-3c65b42a0272.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7601	TCGA-HT-7601-01A	Primary Tumor
fec58261-f694-48d8-b7c8-56dd3aa7cc43	TCGA-HT-7601-01A-01-TS1.89850b25-7d0e-437a-a81b-038fda738de9.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7601	TCGA-HT-7601-01A	Primary Tumor
02798596-bd04-4ba1-92e3-3cb3ad19ec09	TCGA-DU-6392-01A-01-BS1.bcc2f40e-d909-4616-8f62-215dc4f854ed.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-6392	TCGA-DU-6392-01A	Primary Tumor
c0764ba3-529e-46fb-be02-12e7fc74805b	TCGA-HT-7877-01A-01-TS1.9e947ca7-c1fa-43d2-ae85-8e358fc5401a.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-7877	TCGA-HT-7877-01A	Primary Tumor
7720bc6b-b105-4e1a-a874-6d2ef0c96309	TCGA-DU-6392-01A-01-TS1.754f5e02-7405-4f43-ba38-c3d94560c29e.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-6392	TCGA-DU-6392-01A	Primary Tumor
8c70e89f-eaaf-4832-9a85-e60f6c692c7c	TCGA-HT-8107-01A-01-TS1.cbb39c07-f935-4a9d-8a15-2da068d29fe3.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HT-8107	TCGA-HT-8107-01A	Primary Tumor
edeac3cb-15d0-4931-9eb7-34c00a37e661	TCGA-QH-A6CW-01A-01-TS1.94D83C0A-ADFF-47AC-84A1-C93B2E7EBBA7.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-QH-A6CW	TCGA-QH-A6CW-01A	Primary Tumor
39ab97c5-5b0a-414c-9c26-7c918b4f473a	TCGA-HW-8322-01A-01-BS1.4f1e4b6b-f71a-4e60-bc7a-6847411b0fc9.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-HW-8322	TCGA-HW-8322-01A	Primary Tumor
be8c8e9e-b3a7-4559-8462-079caaa38948	TCGA-DU-8164-01A-01-TS1.2ff3cb13-86d8-4e0e-a130-6c7d9783e516.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-8164	TCGA-DU-8164-01A	Primary Tumor
576da261-57c5-4e7f-9752-5bc616cacb1d	TCGA-R8-A73M-01A-01-TS1.4348D4C0-6A3F-4B5C-9EB0-0B0D62BFCE8E.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-R8-A73M	TCGA-R8-A73M-01A	Primary Tumor
3973b59f-4fad-4063-bfab-6eb8e9ab5c63	TCGA-DU-7011-01A-01-BS1.63615549-3bd3-4681-aa01-0a8544b51dfe.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-DU-7011	TCGA-DU-7011-01A	Primary Tumor
1ed69c28-f706-4d9b-8fcd-c2429bab4fd7	TCGA-CS-6670-01A-01-TS1.71b7b79a-6ac8-47a8-97e1-51ff09ac343d.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-6670	TCGA-CS-6670-01A	Primary Tumor
038f6c9c-516e-466b-9f10-8812efbefae2	TCGA-CS-6670-01A-01-BS1.c60b5060-1af3-4829-a746-4ccaceef4766.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-CS-6670	TCGA-CS-6670-01A	Primary Tumor
7c50e185-a728-48c1-acc4-342ce0f0cd82	TCGA-IK-8125-01A-01-TS1.5feb46df-8ad0-4939-a39b-5f67c1beed28.svs	Biospecimen	Slide Image	TCGA-LGG	TCGA-IK-8125	TCGA-IK-8125-01A	Primary Tumor
